,0
5444,65162073403
5445,54569595900
5446,42023011625
5447,43386077101
5448,52769057466
5449,62019002
5450,904682104
5451,50458055401
5452,641012125
5453,54092000401
5454,85151904
5455,781602352
5456,409798355
5457,54315540
5458,54868476800
5459,378025710
5460,527179101
5461,781320795
5462,60977011501
5463,338085104
5464,575620030
5465,60432083460
5466,409255201
5467,74937402
5468,9519402
5469,88117547
5470,456005001
5471,2763711
5472,6056840
5473,41167005847
5474,904663661
5475,59762007501
5476,51079012420
5477,66490069110
5478,69918090110
5479,63323047820
5480,57902024905
5481,49452319501
5482,68152010809
5483,70860010520
5484,60687021121
5485,43598050530
5486,61314001425
5487,35356016601
5488,61958230101
5489,49281086010
5490,6066168
5491,378720001
5492,185003201
5493,186077660
5494,54396032840
5495,63323036061
5496,409909335
5497,59762371809
5498,55150019410
5499,24135202
5500,6057354
5501,338002302
5502,9090218
5503,61314039601
5504,66479024725
5505,18006333453
5506,43598065011
5507,59572041000
5508,63323017005
5509,67400101
5510,49702021718
5511,15191113
5512,65065435
5513,143336701
5514,74323601
5515,14789070002
5516,63323020500
5517,998020215
5518,67877025930
5519,12496128302
5520,60505058204
5521,74332901
5522,63459041601
5523,2767801
5524,85435201
5525,781721664
5526,574012074
5527,61958080101
5528,49938010201
5529,44087081808
5530,2717510
5531,143991901
5532,65009265
5533,173065601
5534,2763511
5535,57664013560
5536,703831503
5537,66689000802
5538,173082133
5539,327001105
5540,703507501
5541,93412773
5542,472140016
5543,187520030
5544,310095036
5545,42367052025
5546,13010501
5547,24208039407
5548,24208050505
5549,54868349200
5550,50383080116
5551,6461200
5552,74792337
5553,68115071000
5554,50484081015
5555,93574265
5556,74056607
5557,597019705
5558,67457045010
5559,378042701
5560,78033931
5561,51672127202
5562,70121160507
5563,59730560101
5564,4026706
5565,409174630
5566,998020815
5567,39822010001
5568,50242014501
5569,61570030031
5570,99207024005
5571,904679604
5572,603703841
5573,43598030562
5574,74368303
5575,409909425
5576,63323011720
5577,60505311200
5578,67253020310
5579,69153041
5580,27241006303
5581,536100294
5582,55566240000
5583,51079062381
5584,54629014510
5585,74744501
5586,60687041094
5587,63481023416
5588,16590005960
5589,17478008050
5590,14789060010
5591,66860003003
5592,62584025901
5593,66007131
5594,55566502001
5595,62436052330
5596,78046791
5597,6500401
5598,603154258
5599,68084079025
5600,39822201001
5601,60492005201
5602,78059820
5603,93023356
5604,60267060066
5605,61703041818
5606,54040713
5607,50633021011
5608,15300120
5609,63323073820
5610,75245001
5611,517381025
5612,270055615
5613,58406068316
5614,17478050101
5615,61703030538
5616,15054004301
5617,70121116801
5618,51079057220
5619,54569439800
5620,409488812
5621,15191012
5622,52565001259
5623,93002610
5624,78065967
5625,58597802206
5626,51803000101
5627,591523901
5628,56023416
5629,61314023805
5630,64100133
5631,168020360
5632,78041561
5633,61570007201
5634,85435001
5635,58468466301
5636,409189101
5637,87565041
5638,574711612
5639,677000301
5640,63323046837
5641,63323032931
5642,78043561
5643,338035104
5644,25021020810
5645,185104701
5646,3052711
5647,904662735
5648,58160082311
5649,50242007001
5650,69021701
5651,69020601
5652,69019601
5653,49884049901
5654,173044100
5655,264400155
5656,65009205
5657,68258912401
5658,76125090010
5659,44206045510
5660,63323020102
5661,78081181
5662,63323048837
5663,54569446601
5664,65628020810
5665,70257012611
5666,51991041702
5667,17772010401
5668,78064930
5669,24987036210
5670,3148220
5671,78041720
5672,67457016302
5673,3256016
5674,71023724
5675,42998030301
5676,168000815
5677,20536032201
5678,38779061408
5679,58468003002
5680,10019003574
5681,62756018888
5682,51079030220
5683,54569122400
5684,55150016830
5685,517235025
5686,28105014904
5687,9335902
5688,469882030
5689,76336045517
5690,63323048831
5691,591571401
5692,310652401
5693,44206043605
5694,55390010010
5695,591060601
5696,78081881
5697,24208027615
5698,60267031110
5699,47335093144
5700,10019092001
5701,57902024901
5702,904098950
5703,641601910
5704,69308030
5705,47781064726
5706,54738095318
5707,2751201
5708,781341195
5709,517857110
5710,49884079374
5711,50458060901
5712,93519873
5713,7521006
5714,43975025414
5715,482011614
5716,11098050701
5717,78044705
5718,67457016202
5719,55390013401
5720,409798437
5721,469012599
5722,378006001
5723,15050641
5724,54868497000
5725,13700112
5726,55292070254
5727,186086347
5728,409792313
5729,169320111
5730,115148361
5731,74118701
5732,15798120
5733,21695042308
5734,10135021101
5735,37205024678
5736,35356007003
5737,49999061401
5738,10544058430
5739,11845042013
5740,10939070733
5741,10572010001
5742,35356011006
5743,54868615400
5744,10544094020
5745,35356021530
5746,10135051901
5747,17236064401
5748,10544013130
5749,12280037213
5750,16729022601
5751,16729022701
5752,10003011501
5753,11523720001
5754,16714077101
5755,13668009405
5756,10135050090
5757,16714011501
5758,12280003015
5759,16714011601
5760,13668009105
5761,10544029730
5762,70515061001
5763,10135014301
5764,10544007120
5765,10754097901
5766,10544031930
5767,16590031330
5768,10135058101
5769,10544034130
5770,16590031730
5771,13668014105
5772,16252052950
5773,45802064287
5774,11822881240
5775,10135064910
5776,10544037630
5777,12280024530
5778,23155018631
5779,11845015469
5780,50090115000
5781,10135064401
5782,16590046405
5783,10135036701
5784,13668000601
5785,10135051105
5786,10144059215
5787,10544053290
5788,10038024505
5789,10039004902
5790,35356048110
5791,10544038156
5792,10544034630
5793,10135011101
5794,10939002622
5795,10572081005
5796,10544017930
5797,10135017301
5798,10585086504
5799,10939052444
5800,10135014901
5801,10006070015
5802,32849070801
5803,16729019801
5804,10003011602
5805,43598043501
5806,10544034460
5807,10939033122
5808,16714081401
5809,11289101302
5810,10135065305
5811,23155011901
5812,10135063701
5813,10135012301
5814,11845014770
5815,16590035660
5816,13668009605
5817,11822576450
5818,15330026601
5819,15330026701
5820,10135063401
5821,10544017130
5822,10135012601
5823,10135013410
5824,10544036030
5825,10135051205
5826,10135063501
5827,13668009705
5828,10135031401
5829,21695090990
5830,13349001022
5831,10572081002
5832,15330026801
5833,21695035016
5834,10939012533
5835,10327003510
5836,10939002101
5837,10939080333
5838,10135052603
5839,10544063030
5840,61442050112
5841,11845015001
5842,54868583600
5843,49999099410
5844,10544022430
5845,10544062330
5846,10135050805
5847,10544031502
5848,10135032963
5849,35356023300
5850,10939022633
5851,11822372840
5852,12280004700
5853,13668001705
5854,10544093814
5855,10702002301
5856,10544031740
5857,10544038228
5858,10147096101
5859,10135012001
5860,49260012151
5861,10432023701
5862,12333002502
5863,12280027016
5864,10544022530
5865,10770012801
5866,16241075702
5867,16590005828
5868,42291096208
5869,10544027160
5870,12280026490
5871,10544028260
5872,10939046333
5873,10147090203
5874,16590044720
5875,15330019601
5876,13107019630
5877,10006070040
5878,16252051401
5879,16714069801
5880,16714007301
5881,21695094701
5882,16714036001
5883,10544012730
5884,10544055810
5885,10135053401
5886,50090143600
5887,12280024125
5888,54569646600
5889,10939015644
5890,35356014830
5891,42192010701
5892,24208039915
5893,11845015101
5894,10544058960
5895,43353089009
5896,12280023915
5897,10544052830
5898,17236088501
5899,10337016215
5900,52544047208
5901,15330010801
5902,12280032815
5903,60687026425
5904,11822228070
5905,21695096730
5906,10876032201
5907,16714085201
5908,12280028460
5909,456320014
5910,31722052901
5911,15330010001
5912,49502069203
5913,13107005605
5914,10939028933
5915,10939057833
5916,10712042010
5917,10370083005
5918,21695019601
5919,10135013510
5920,12280009430
5921,13668010601
5922,17478062512
5923,10544091330
5924,11845036001
5925,10370083105
5926,10544030130
5927,10544054615
5928,10544033812
5929,10544093704
5930,49884001102
5931,10135051005
5932,21695019701
5933,21695094553
5934,42254037601
5935,12280010520
5936,10939023211
5937,11845035901
5938,50090143700
5939,24658017130
5940,10712060070
5941,10544021206
5942,10877064478
5943,10544057506
5944,11694089401
5945,10135036801
5946,69379020001
5947,16714036701
5948,12280069901
5949,50428920154
5950,66733082201
5951,54569646200
5952,21695049430
5953,54868445400
5954,169185250
5955,16590017215
5956,16590084930
5957,10544012930
5958,10585086506
5959,10135063301
5960,10135064601
5961,54868605400
5962,11822576460
5963,12280000590
5964,13668008105
5965,16042001115
5966,17022221409
5967,16714076901
5968,15482023432
5969,10135067401
5970,54569630100
5971,12280005000
5972,16714085501
5973,16590075430
5974,10135065110
5975,16590075530
5976,10135066401
5977,54569630000
5978,13668010401
5979,16590030630
5980,12280004900
5981,10135040301
5982,10939068744
5983,71610017709
5984,54569662500
5985,11026261801
5986,10939023411
5987,12280036715
5988,10939027122
5989,12280040230
5990,10370010100
5991,16590096590
5992,16590057930
5993,10135064701
5994,16590009035
5995,10135015001
5996,10544024230
5997,10877064572
5998,54868583500
5999,13107010701
6000,10939004533
6001,10135069712
6002,10006070162
6003,15330019001
6004,16729019701
6005,11694014214
6006,21695044504
6007,15330018801
6008,10939017044
6009,10038024545
6010,10135058901
6011,10135056701
6012,409140212
6013,13107000105
6014,13107011905
6015,17478074102
6016,10119002164
6017,10544025730
6018,10544058530
6019,10702010001
6020,13107000305
6021,10370016006
6022,10939069711
6023,37000014343
6024,16714020501
6025,10939075133
6026,13668018230
6027,10370016901
6028,10006070159
6029,10370022001
6030,13668000501
6031,6355328
6032,10876018801
6033,12280012430
6034,16590043530
6035,11822308910
6036,13668000701
6037,12280037890
6038,47781010444
6039,10544035330
6040,10135054301
6041,16714074801
6042,49999030315
6043,11534018701
6044,12496120801
6045,13668000401
6046,11845014818
6047,11822460760
6048,55970080872
6049,13668008401
6050,55390029901
6051,11822990790
6052,10939021533
6053,10135018201
6054,15330018701
6055,11845110401
6056,35356062860
6057,24385039740
6058,11917011807
6059,10135060901
6060,17474300201
6061,10135064801
6062,10135049990
6063,68455010742
6064,13668001801
6065,13668001901
6066,15330010101
6067,10939003101
6068,12908142001
6069,17478019005
6070,16590015822
6071,54569430600
6072,10147075004
6073,10542009090
6074,16571012025
6075,37000005845
6076,10572030201
6077,10939045433
6078,10544015790
6079,54569663300
6080,35356028460
6081,10754078501
6082,10135012910
6083,35356013830
6084,10544016790
6085,35356010200
6086,49502019580
6087,10544033120
6088,10544015130
6089,35356023000
6090,10939041544
6091,16571021310
6092,10544058390
6093,10876047301
6094,10544037020
6095,54868502000
6096,10544047320
6097,21695048475
6098,21695058005
6099,12280030230
6100,10939014444
6101,10544053830
6102,16714041601
6103,10135065005
6104,11511000040
6105,24090049177
6106,10544028630
6107,12280001515
6108,10019094101
6109,67263034583
6110,10544024130
6111,10135066901
6112,10135064001
6113,54868561600
6114,10939070833
6115,21695047910
6116,10135061001
6117,10876072316
6118,10006070046
6119,10939019344
6120,12280016415
6121,10135052403
6122,10544056530
6123,10544055390
6124,33358010930
6125,17236031101
6126,59572041500
6127,10544038028
6128,68382039801
6129,10939078933
6130,21695055710
6131,10135013801
6132,10135062001
6133,53191004801
6134,12280031230
6135,10370082905
6136,59572040500
6137,10135025416
6138,10758002001
6139,10135064501
6140,10144060215
6141,10544015230
6142,597010754
6143,11005011930
6144,10135049890
6145,10939033344
6146,10135024036
6147,10544040701
6148,10544024330
6149,17317042801
6150,10337080301
6151,10768712101
6152,10038029707
6153,11845012771
6154,10544049990
6155,13668004701
6156,16590092484
6157,11822511040
6158,43538018045
6159,10544033430
6160,16729014101
6161,51079074901
6162,10544056990
6163,10337033230
6164,54868576500
6165,18860010110
6166,51862027201
6167,10956062525
6168,10706211701
6169,10544030930
6170,10544058290
6171,16477020112
6172,10544045530
6173,10267269101
6174,21695093320
6175,10144059415
6176,16590071930
6177,17204084640
6178,10939001701
6179,11917010744
6180,38779237504
6181,21695029101
6182,10135020101
6183,11845011665
6184,11822014850
6185,51079092601
6186,14654034105
6187,65883048114
6188,11822880940
6189,16714040601
6190,16714043901
6191,10939008144
6192,10135064201
6193,12280027315
6194,21695088105
6195,21695038010
6196,10135020301
6197,61570003150
6198,12280005600
6199,10544023590
6200,10038017705
6201,16714050201
6202,10038003002
6203,10939070633
6204,66887000301
6205,54868570300
6206,12280005830
6207,10135052503
6208,16500006203
6209,10768706001
6210,10370051110
6211,10939019733
6212,10939005111
6213,16590046830
6214,10370016106
6215,10544023030
6216,47781063730
6217,12280017115
6218,50419042101
6219,13668018701
6220,10544017630
6221,10135033263
6222,11822064460
6223,10135015913
6224,10939032933
6225,10939037644
6226,10135047501
6227,10135050701
6228,54569627000
6229,10135064301
6230,52027201
6231,10135064101
6232,16590050630
6233,10754014801
6234,10544024802
6235,10631048801
6236,61958210101
6237,43538019116
6238,10544028590
6239,10147068601
6240,13668018630
6241,49884030902
6242,42571025001
6243,13279060110
6244,51138047930
6245,11822880600
6246,21695077830
6247,10702002501
6248,54338303
6249,10006073025
6250,11845011805
6251,13668022005
6252,12280028215
6253,13668004901
6254,12280002015
6255,13107012305
6256,12280016315
6257,13107012205
6258,12496120201
6259,12280001915
6260,11845014031
6261,50111090943
6262,10370019001
6263,17204091540
6264,12280017515
6265,13811067610
6266,11917008543
6267,13668009205
6268,35356024830
6269,11845051209
6270,10544042060
6271,54868617400
6272,49100040003
6273,35356028230
6274,17856137801
6275,10916045001
6276,10006070011
6277,16590060305
6278,10712061151
6279,24090049377
6280,54868583700
6281,52725049090
6282,10544006530
6283,10135015801
6284,11916000102
6285,11673009824
6286,35356041003
6287,54868615100
6288,40985022720
6289,13668006890
6290,12280002415
6291,11845017301
6292,54868522900
6293,12280023615
6294,11845110101
6295,10939030133
6296,10135068510
6297,12280040130
6298,10135025757
6299,11383004010
6300,32849070601
6301,50962087560
6302,42546077130
6303,10544004420
6304,43598022401
6305,10544043330
6306,10702002901
6307,10370017109
6308,11845112101
6309,11822058236
6310,54629001156
6311,12280012630
6312,54868614700
6313,16714083001
6314,51927349700
6315,58487001981
6316,13668016801
6317,10135052201
6318,10135054001
6319,10135050905
6320,21695050530
6321,12280035130
6322,54198014316
6323,21695046830
6324,13668011905
6325,16252054733
6326,11845110001
6327,16714036301
6328,35356001910
6329,13107010901
6330,21695039920
6331,42254034390
6332,32849070701
6333,17856000201
6334,10135063632
6335,21695035825
6336,10754066960
6337,15584010101
6338,12280025520
6339,10337016330
6340,43598063230
6341,13668015101
6342,14290024320
6343,10544035430
6344,16729028912
6345,10939008744
6346,10876010101
6347,16590015030
6348,23317016515
6349,13668016601
6350,12280028015
6351,16590003730
6352,10712047810
6353,10119002090
6354,42037012212
6355,13668024830
6356,12280016830
6357,35356003130
6358,64597030160
6359,50383017104
6360,12280036930
6361,24208063210
6362,10939002122
6363,10754095501
6364,24208053210
6365,32849050087
6366,11845038301
6367,10006073039
6368,13668011810
6369,10144060615
6370,16729023801
6371,11822014600
6372,49999099007
6373,16714080901
6374,51285008787
6375,17236088401
6376,10544042160
6377,11845024701
6378,11289151504
6379,13668002001
6380,16729008101
6381,54868529300
6382,13107003105
6383,13668003401
6384,10135050501
6385,10544018230
6386,32849070802
6387,11917009900
